url,created,title
https://medium.com/analytics-vidhya/coronavirus-updated-prediction-using-kalman-filter-3ef8b7a72409,2020-03-20 15:20:31,Coronavirus Spread Prediction - Analytics Vidhya - Medium
http://ir.genmarkdx.com/news-releases/news-release-details/genmark-receives-fda-emergency-use-authorization-its-eplexr-sars,2020-03-20 15:15:58,"GenMark Receives FDA Emergency Use Authorization for its ePlex® SARS-CoV-2 Test | GenMark Diagnostics, Inc."
https://www.wired.com/story/coronavirus-interview-larry-brilliant-smallpox-epidemiologist/,2020-03-20 12:02:53,The Doctor Who Helped Defeat Smallpox Explains What's Coming
https://www.imperial.ac.uk/news/196234/covid19-imperial-researchers-model-likely-impact/,2020-03-20 11:39:58,COVID-19: Imperial researchers model likely impact of public health measures | Imperial News | Imperial College London
https://www.theguardian.com/world/2020/mar/20/key-worker-official-list-of-uk-personnel-who-can-still-send-children-to-school,2020-03-20 11:34:13,Key worker: official list of UK personnel who can still send children to school
https://medium.com/@tomaspueyo/coronavirus-the-hammer-and-the-dance-be9337092b56,2020-03-20 11:16:44,Coronavirus: The Hammer and the Dance - Tomas Pueyo - Medium
https://www.theguardian.com/science/2020/mar/19/prospects-treatment-coronavirus-drugs-vaccines,2020-03-20 11:01:03,What are the prospects for a Covid-19 treatment?
https://www.nbcboston.com/news/coronavirus/mgh-desperately-needs-supplies-president-says/2094292/,2020-03-20 10:57:36,"Mass. General ‘Desperately’ Needs Supplies, Even 3D-Printed Ones, President Says – NBC Boston"
https://medium.com/@tomaspueyo/coronavirus-the-hammer-and-the-dance-be9337092b56,2020-03-20 10:50:01,Coronavirus: The Hammer and the Dance - Tomas Pueyo - Medium
https://www.nytimes.com/2020/03/19/opinion/coronavirus-isolation.html,2020-03-20 10:34:14,Opinion | Screw This Virus! - The New York Times
https://amp.20min.ch/23347613?__twitter_impression=true,2020-03-20 10:01:57,Trotz Corona-Lockdown war der Markt geöffnet |
https://nyti.ms/391FMNM,2020-03-20 10:01:57,NYTimes: Coronavirus in N.Y.C.: Drastic ‘Shelter in Place’ May Be Next
https://medium.com/@ariadnelabs/social-distancing-this-is-not-a-snow-day-ac21d7fa78b4,2020-03-20 10:01:55,Social Distancing: This is Not a Snow Day - Ariadne Labs - Medium
http://gabgoh.github.io/COVID/index.html,2020-03-20 09:57:36,Epidemic Calculator
https://newrepublic.com/article/156929/work-home-productivity-coronavirus-pandemic,2020-03-20 09:25:43,Against Productivity in a Pandemic
https://foreignpolicy.com/2020/03/17/coronavirus-germany-merkel-eu-legacy/,2020-03-20 09:16:45,The Coronavirus Economic Crisis Is Reducing Merkel's EU Legacy to Ashes
https://twitter.com/i/web/status/1240772310707077122,2020-03-20 09:11:09,(429) https://twitter.com/i/web/status/1240772310707077122
https://www.citylab.com/equity/2020/03/coronavirus-racism-disease-chinatown-bubonic-plague-honolulu/608149/,2020-03-20 09:07:58,When Racism and Disease Spread Together
https://www.thelancet.com/journals/landig/article/PIIS2589-7500(20)30059-5/fulltext,2020-03-20 09:01:20,"Improving epidemic surveillance and response: big data is dead, long live big data"
https://msit.powerbi.com/view?r=eyJrIjoiZTgyNTNkZTYtYjE0Mi00Yjc3LWEwMDQtNWM3ZTM0MDAyZjY0IiwidCI6IjcyZjk4OGJmLTg2ZjEtNDFhZi05MWFiLTJkN2NkMDExZGI0NyIsImMiOjV9,2020-03-20 08:53:06,Microsoft Power BI
https://www.nejm.org/doi/full/10.1056/NEJMp2004361,2020-03-20 08:46:08,History in a Crisis — Lessons for Covid-19
https://www.halfwayanywhere.com/trails/covid-19-cancel-thru-hike/,2020-03-20 08:20:30,"COVID-19: Time to Cancel Your Thru-hike? (yeah, probably) | Halfway Anywhere"
https://www.cbc.ca/news/canada/new-brunswick/unb-biology-department-covid-1.5502091,2020-03-20 03:42:34,UNB biology department notified of possible COVID-19 contact | CBC News
https://www.cbc.ca/news/canada/new-brunswick/covid-19-outbreak-premier-blaine-higgs-new-brunswick-1.5502607,2020-03-20 03:41:06,N.B. COVID-19 roundup: Province declares state of emergency | CBC News
https://www.nytimes.com/2020/03/19/us/politics/coronavirus-state-department-travel.html,2020-03-20 03:39:49,"As Pandemic Grows, U.S. Warns Americans Not to Travel Abroad"
https://slate.com/news-and-politics/2020/03/coronavirus-tsa-liquid-purell-paid-leave-rules.html,2020-03-20 03:36:10,"The coronavirus is exposing the arbitrary, cruel realities of America's rules."
https://www.nytimes.com/2020/03/19/opinion/coronavirus-isolation.html?action=click&module=Opinion&pgtype=Homepage,2020-03-20 03:32:02,Opinion | Screw This Virus!
https://www.cbc.ca/news/canada/toronto/coronavirus-covid-19-ontario-thurdsay-emergency-bill-1.5502527,2020-03-20 03:29:07,COVID-19 in Ontario: 2nd coronavirus-related death appears to be community transmission | CBC News
https://docs.google.com/document/d/17B6pIJJpGTGXdJPGcp4cdiD3DZa4-4wXBEcsYjJvFH4/edit#,2020-03-20 03:18:16,Prosocial non-internet based things to do while practicing social distancing - Google Docs
https://www.cbc.ca/news/canada/coronavirus-covid-19-canada-world-march19-1.5502505,2020-03-20 03:10:54,Coronavirus: Here's what's happening in Canada and the world Thursday | CBC News
https://vimeo.com/395388535?ref=fb-share&fbclid=IwAR193WO6-F0mUSGB-cqfHLvWXdMtuHp8ViVoGXfQuMzo-US7pERm0FTml3U,2020-03-20 02:57:38,Stop the Spread of Racism on Vimeo
https://www.motherjones.com/media/2020/03/republican-racist-label-coronavirus/?fbclid=IwAR0RYejAuJt69wZlmwb6e5g7RPhN-bHdjQvnriKq5AAz-v2wxlLZx9d_1CE,2020-03-20 02:55:25,We Shouldn’t Need to Explain Why Trump’s “Chinese Virus” Tweet Is Wrong. But Here We Are. – Mother Jones
https://thehill.com/homenews/administration/488502-photo-of-trumps-notes-shows-chinese-virus-written-over-coronavirus?fbclid=IwAR3LrHXZeQynOO8A2uUzEAtOsosXaQqHRsbzLFwKrj_wsFRlVOhI76v3A24,2020-03-20 02:54:12,Photo of Trump's notes shows 'Chinese' virus written over 'coronavirus' | TheHill
https://www1.folha.uol.com.br/poder/2020/03/coronavirus-chega-ao-stf-e-se-acumula-a-outras-crises-ja-instaladas-no-pais.shtml,2020-03-20 02:42:36,Coronavírus chega ao STF e se acumula a outras crises já instaladas no país - 19/03/2020 - Poder - Folha
https://twitter.com/SARSCoV192,2020-03-20 02:37:50,Check out SARS-CoV-19 Preprints on Twitter. This Twitter account is for relevant preprints of academic papers on publicly-available servers. https://t.co/A02Fb3kfkN
https://www.technologyreview.com/s/615370/coronavirus-pandemic-social-distancing-18-months/,2020-03-20 02:34:37,We’re not going back to normal - MIT Technology Review
https://www.vice.com/en_us/article/xgqkyw/copper-destroys-viruses-and-bacteria-why-isnt-it-everywhere,2020-03-20 02:31:18,Copper Destroys Viruses and Bacteria. Why Isn’t It Everywhere? - VICE
https://www.washingtonpost.com/lifestyle/media/on-fox-news-suddenly-a-very-different-tune-about-the-coronavirus/2020/03/16/7a7637cc-678f-11ea-9923-57073adce27c_story.html,2020-03-20 02:31:03,"On Fox News, suddenly a very different tune about the coronavirus - The Washington Post"
https://www.vox.com/science-and-health/2020/3/17/21181694/coronavirus-covid-19-lockdowns-end-how-long-months-years,2020-03-20 02:27:11,Coronavirus lockdowns: How long do we have to live like this? - Vox
https://www.technologyreview.com/s/615370/coronavirus-pandemic-social-distancing-18-months/,2020-03-20 02:18:35,We’re not going back to normal - MIT Technology Review
https://leadershipfreak.blog/2020/03/19/covid-19-how-to-manage-remotely-with-confidence/,2020-03-20 01:33:02,COVID-19: How to Manage Remotely with Confidence | Leadership Freak
https://www.pagerduty.com/blog/covid-19-supporting-our-community/,2020-03-20 01:32:56,PagerDuty Is for People: Supporting Our Community During COVID-19 | PagerDuty
https://coda.io/@awsamuel/vancouver-mutual-aid?fbclid=IwAR3tRaDdQzUZyRaHyByXfSmsCV0c0z53vR9AaDVnRriwL-SKfPImmEZRWeg,2020-03-19 23:05:25,VancouverSupport.ca
https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert,2020-03-19 23:05:24,Coronavirus (COVID-19) health alert | Australian Government Department of Health
https://www.worldometers.info/coronavirus/#countries,2020-03-19 22:59:27,"Coronavirus Update (Live): 244,739 Cases and 10,024 Deaths from COVID-19 Virus Outbreak - Worldometer"
https://www.health.state.mn.us/diseases/coronavirus/index.html,2020-03-19 22:56:06,Coronavirus Disease 2019 (COVID-19) - Minnesota Dept. of Health
https://www.exponentialview.co/p/-modeling-the-pandemic?token=eyJ1c2VyX2lkIjoyMTIwOTIsInBvc3RfaWQiOjMyMTE3NCwiXyI6IktiNzN2IiwiaWF0IjoxNTg0NjUzNDIwLCJleHAiOjE1ODQ2NTcwMjAsImlzcyI6InB1Yi0yMjUyIiwic3ViIjoicG9zdC1yZWFjdGlvbiJ9.vwhyUTIadtLeIgMExsK3dAPQyfDfmm2Ahe72NnnMPt8,2020-03-19 22:55:59,🦠 Modeling the pandemic - Exponential View by Azeem Azhar
https://www.health.state.mn.us/diseases/coronavirus/situation.html,2020-03-19 22:55:47,Situation Update for Coronavirus Disease 2019 (COVID-19) - Minnesota Dept. of Health
https://www.health.pa.gov/topics/disease/coronavirus/Pages/Coronavirus.aspx,2020-03-19 22:55:25,Coronavirus in Pennsylvania
https://jessicasand.com/ux/creating-tech-resources-for-disaster-response/,2020-03-19 22:52:43,Creating Tech Resources for Disaster Response: What to Consider : Jess Sand
https://medium.com/@tomaspueyo/coronavirus-the-hammer-and-the-dance-be9337092b56,2020-03-19 22:33:02,Coronavirus: The Hammer and the Dance - Tomas Pueyo - Medium
https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/,2020-03-19 22:21:27,PolitiFact | Donald Trump falsely says WHO coronavirus test 'was a bad test'
https://www.politifact.com/factchecks/2020/mar/16/joe-biden/biden-falsely-says-trump-administration-rejected-w/,2020-03-19 22:20:41,PolitiFact | Biden falsely says Trump administration rejected WHO coronavirus test kits (that were never offered)
https://covid19.isciii.es/,2020-03-19 22:02:34,Situación de COVID-19 en España.
https://www.worldometers.info/coronavirus/,2020-03-19 22:01:06,"Coronavirus Update (Live): 244,427 Cases and 10,009 Deaths from COVID-19 Virus Outbreak - Worldometer"
https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html?fbclid=IwAR3NGJ01ABIUl_q3sgzbRh1gJ5vuxPkfoPMOHR9IFh_7w7o1ELeDYJODppk#/bda7594740fd40299423467b48e9ecf6,2020-03-19 21:20:27,Coronavirus COVID-19 (2019-nCoV)
https://medium.com/@ASlavitt,2020-03-19 20:39:47,Andy Slavitt – Medium
https://twitter.com/covidperspectiv/status/1239755910580322304,2020-03-19 20:37:20,"COVID19 Perspective on Twitter: ""THE LONG READ: This bombshell paper released today from scientists in the UK has already radically altered national policy overnight (in the UK), and models outcomes for the UK & US. It's not the easiest read, but i…"
https://www.theatlantic.com/ideas/archive/2020/03/how-we-beat-coronavirus/608389/,2020-03-19 20:35:14,This Is How We Beat the Coronavirus - The Atlantic
https://www.crossway.org/articles/free-resources-for-your-stay-at-home-during-covid-19/,2020-03-19 20:34:29,Free Resources for Your Stay at Home during COVID-19 | Crossway Articles
https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,2020-03-19 19:52:20,Coronavirus COVID-19 (2019-nCoV)
https://twitter.com/i/web/status/1240725226624671744,2020-03-19 19:42:00,(429) https://twitter.com/i/web/status/1240725226624671744
https://coda.io/@awsamuel/vancouver-mutual-aid?fbclid=IwAR3tRaDdQzUZyRaHyByXfSmsCV0c0z53vR9AaDVnRriwL-SKfPImmEZRWeg,2020-03-19 23:05:25,VancouverSupport.ca
https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert,2020-03-19 23:05:24,Coronavirus (COVID-19) health alert | Australian Government Department of Health
https://www.worldometers.info/coronavirus/#countries,2020-03-19 22:59:27,"Coronavirus Update (Live): 244,739 Cases and 10,024 Deaths from COVID-19 Virus Outbreak - Worldometer"
https://www.health.state.mn.us/diseases/coronavirus/index.html,2020-03-19 22:56:06,Coronavirus Disease 2019 (COVID-19) - Minnesota Dept. of Health
https://www.exponentialview.co/p/-modeling-the-pandemic?token=eyJ1c2VyX2lkIjoyMTIwOTIsInBvc3RfaWQiOjMyMTE3NCwiXyI6IktiNzN2IiwiaWF0IjoxNTg0NjUzNDIwLCJleHAiOjE1ODQ2NTcwMjAsImlzcyI6InB1Yi0yMjUyIiwic3ViIjoicG9zdC1yZWFjdGlvbiJ9.vwhyUTIadtLeIgMExsK3dAPQyfDfmm2Ahe72NnnMPt8,2020-03-19 22:55:59,🦠 Modeling the pandemic - Exponential View by Azeem Azhar
https://www.health.state.mn.us/diseases/coronavirus/situation.html,2020-03-19 22:55:47,Situation Update for Coronavirus Disease 2019 (COVID-19) - Minnesota Dept. of Health
https://www.health.pa.gov/topics/disease/coronavirus/Pages/Coronavirus.aspx,2020-03-19 22:55:25,Coronavirus in Pennsylvania
https://jessicasand.com/ux/creating-tech-resources-for-disaster-response/,2020-03-19 22:52:43,Creating Tech Resources for Disaster Response: What to Consider : Jess Sand
https://medium.com/@tomaspueyo/coronavirus-the-hammer-and-the-dance-be9337092b56,2020-03-19 22:33:02,Coronavirus: The Hammer and the Dance - Tomas Pueyo - Medium
https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/,2020-03-19 22:21:27,PolitiFact | Donald Trump falsely says WHO coronavirus test 'was a bad test'
https://www.politifact.com/factchecks/2020/mar/16/joe-biden/biden-falsely-says-trump-administration-rejected-w/,2020-03-19 22:20:41,PolitiFact | Biden falsely says Trump administration rejected WHO coronavirus test kits (that were never offered)
https://covid19.isciii.es/,2020-03-19 22:02:34,Situación de COVID-19 en España.
https://www.worldometers.info/coronavirus/,2020-03-19 22:01:06,"Coronavirus Update (Live): 244,427 Cases and 10,009 Deaths from COVID-19 Virus Outbreak - Worldometer"
https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html?fbclid=IwAR3NGJ01ABIUl_q3sgzbRh1gJ5vuxPkfoPMOHR9IFh_7w7o1ELeDYJODppk#/bda7594740fd40299423467b48e9ecf6,2020-03-19 21:20:27,Coronavirus COVID-19 (2019-nCoV)
https://medium.com/@ASlavitt,2020-03-19 20:39:47,Andy Slavitt – Medium
https://twitter.com/covidperspectiv/status/1239755910580322304,2020-03-19 20:37:20,"COVID19 Perspective on Twitter: ""THE LONG READ: This bombshell paper released today from scientists in the UK has already radically altered national policy overnight (in the UK), and models outcomes for the UK & US. It's not the easiest read, but i…"
https://www.theatlantic.com/ideas/archive/2020/03/how-we-beat-coronavirus/608389/,2020-03-19 20:35:14,This Is How We Beat the Coronavirus - The Atlantic
https://www.crossway.org/articles/free-resources-for-your-stay-at-home-during-covid-19/,2020-03-19 20:34:29,Free Resources for Your Stay at Home during COVID-19 | Crossway Articles
https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,2020-03-19 19:52:20,Coronavirus COVID-19 (2019-nCoV)
https://twitter.com/i/web/status/1240725226624671744,2020-03-19 19:42:00,(429) https://twitter.com/i/web/status/1240725226624671744
https://twitter.com/i/web/status/1241791538923016192,2020-03-23 16:27:18,Twitter
https://twitter.com/i/web/status/1241903496493813760,2020-03-23 16:05:09,Twitter
https://twitter.com/i/web/status/1240919646762663936,2020-03-23 09:04:55,Twitter
https://howmuchtoiletpaper.com/,2020-03-22 23:12:00,How Much Toilet Paper?! - The Coronavirus Toilet Paper Calculator
https://twitter.com/i/web/status/1241139303423623168,2020-03-22 22:55:30,Twitter
https://twitter.com/i/web/status/1238616684333690880,2020-03-22 20:00:47,Twitter
https://www.epi.org/blog/black-and-hispanic-workers-are-much-less-likely-to-be-able-to-work-from-home/,2020-03-22 19:45:00,Untitled (https://www.epi.org/blog/black-and-hispanic-workers-are-much-less-likely-to-be-able-to-work-from-home/)
https://twitter.com/i/web/status/1241697637071495168,2020-03-22 19:06:00,Twitter
https://twitter.com/sdenecken/status/1241672604877979648,2020-03-22 17:27:25,Twitter
https://twitter.com/i/web/status/1241500242861625344,2020-03-22 16:28:31,Twitter
https://twitter.com/i/web/status/1241433050556309504,2020-03-22 16:06:28,(429) https://twitter.com/i/web/status/1241433050556309504
https://twitter.com/piersmorgan/status/1241613116716265472,2020-03-22 15:31:57,Twitter
https://twitter.com/i/web/status/1241325290565111808,2020-03-22 15:15:38,Twitter
https://twitter.com/i/web/status/1241482549228195841,2020-03-22 13:46:27,Twitter
https://twitter.com/i/web/status/1241139303423623168,2020-03-22 11:38:11,Twitter
https://coronavirus.jhu.edu/map.html,2020-03-22 09:52:29,Johns Hopkins Coronavirus Resource Center
https://twitter.com/i/web/status/1240923346742755331,2020-03-22 08:51:44,Twitter
https://paper.li/BiteTheDust/indigenous-and-remote?edition_id=88f90fe0-6c0d-11ea-b587-0cc47a0d164b,2020-03-22 07:19:58,The Indigenous and Remote Daily
https://twitter.com/i/web/status/1240962483050950656,2020-03-22 06:42:24,Twitter
https://twitter.com/i/web/status/1241609557505216513,2020-03-22 06:16:01,Twitter
https://twitter.com/i/web/status/1241170438236942338,2020-03-21 16:26:02,Twitter
https://twitter.com/i/web/status/1241399790170247171,2020-03-21 16:22:46,Twitter
https://twitter.com/i/web/status/1241390501481373701,2020-03-21 15:45:34,Twitter
https://kottke.org/20/03/some-people,2020-03-21 15:43:26,Some People
https://twitter.com/i/web/status/1241387254926409728,2020-03-21 15:32:40,Twitter
https://docs.google.com/presentation/d/1IUTHX2kTagUUV88HUJCkp_P6iZgLCXXVHD9UeOwU_1w/mobilepresent#slide=id.g71b0a47020_30_486,2020-03-21 15:28:29,2020 Economic Apocalypse: The Effect On America's Small Businesses - Google Slides
https://twitter.com/i/web/status/1241250651121897474,2020-03-21 14:34:18,Twitter
https://jacobinmag.com/2020/03/david-harvey-coronavirus-political-economy-disruptions,2020-03-21 14:02:22,Anti-Capitalist Politics in the Time of COVID-19
https://twitter.com/i/web/status/1241360118664527872,2020-03-21 13:44:50,Twitter
https://twitter.com/i/web/status/1241359875919224834,2020-03-21 13:43:52,Twitter
https://twitter.com/i/web/status/1241325164475879424,2020-03-21 13:31:32,Twitter
https://twitter.com/mejpearson/status/1241348014243024897/photo/1,2020-03-21 12:56:44,Twitter
https://twitter.com/i/web/status/1241346870301032450,2020-03-21 12:52:11,Twitter
https://twitter.com/i/web/status/1241345377871290372,2020-03-21 12:46:15,Twitter
https://twitter.com/i/web/status/1241339008724189184,2020-03-21 12:20:57,Twitter
https://twitter.com/i/web/status/1241335448426905602,2020-03-21 12:06:48,Twitter
https://twitter.com/naojane18_PT/status/1241322915041357824/photo/1,2020-03-21 11:17:00,Twitter
https://twitter.com/thorpey2605/status/1241321537686429697/photo/1,2020-03-21 11:11:31,Twitter
https://twitter.com/i/web/status/1241317252999282690,2020-03-21 10:54:30,Twitter
https://twitter.com/i/web/status/1241312913614426114,2020-03-21 10:37:15,Twitter
https://twitter.com/i/web/status/1240962483050950656,2020-03-20 19:45:55,Twitter
https://twitter.com/i/web/status/1241035131554615298,2020-03-20 19:45:00,Twitter
https://medium.com/six-four-six-nine/evidence-over-hysteria-covid-19-1b767def5894,2020-03-20 19:38:34,Untitled (https://medium.com/six-four-six-nine/evidence-over-hysteria-covid-19-1b767def5894)
https://twitter.com/i/web/status/1241085117717712897,2020-03-20 19:33:29,Twitter
https://twitter.com/i/web/status/1240972222799454208,2020-03-20 19:03:28,Twitter
https://twitter.com/Sketchy_000/status/1241067035800600576/photo/1,2020-03-20 18:20:13,Twitter
https://twitter.com/i/web/status/1241059223594651648,2020-03-20 17:49:11,Twitter
https://twitter.com/i/web/status/1240948774366822401,2020-03-20 17:30:18,Twitter
https://tomraftery.com/2020/03/19/digital-supply-chain-industry-4-0-and-the-covid-19-coronavirus-a-chat-with-martin-barkman/,2020-03-20 17:30:18,"Tom Raftery's vision - Things to ComeDigital Supply Chain, Industry 4.0, and the Covid-19 Coronavirus – a chat with Martin Barkman"
https://twitter.com/k_lauper/status/1240746462239170565/photo/1,2020-03-20 16:36:56,Twitter
https://iview.abc.net.au/show/virus,2020-03-20 16:06:36,Untitled (https://iview.abc.net.au/show/virus)
https://twitter.com/i/web/status/1241014859820683265,2020-03-20 15:22:08,Twitter
https://www.theguardian.com/commentisfree/2020/mar/20/a-handy-guide-to-better-individuwellness-with-the-abc-interpretive-dance-bandicoot,2020-03-20 14:57:32,A handy guide to better individuwellness with the ABC Interpretive Dance Bandicoot | First Dog on the Moon | Opinion | The Guardian
https://www.theguardian.com/commentisfree/2020/mar/19/coronavirus-has-made-things-crazy-and-scary-and-they-were-already-crazy-and-scary-before,2020-03-20 14:55:29,Coronavirus has made things crazy and scary and they were already crazy and scary before! | First Dog on the Moon | Opinion | The Guardian
https://twitter.com/i/web/status/1240977595698642947,2020-03-20 14:23:07,Twitter
https://twitter.com/i/web/status/1240995483683885057,2020-03-20 13:35:54,(429) https://twitter.com/i/web/status/1240995483683885057
https://twitter.com/Akhink/status/1240423526756159488,2020-03-20 13:29:27,Twitter
https://twitter.com/i/web/status/1240993296815702016,2020-03-20 13:28:57,Twitter
https://kottke.org/20/03/visualizing-the-history-of-pandemics,2020-03-20 12:44:25,Visualizing the History of Pandemics
https://twitter.com/profaishaahmad/status/1240284544667996163,2020-03-20 11:55:06,Twitter
https://twitter.com/ikaveri/status/1239660248207589383,2020-03-17 12:52:15,Twitter
https://twitter.com/yaneerbaryam/status/1239697605606682626,2020-03-17 12:02:14,Twitter
https://twitter.com/SAP/status/1239637739462631428,2020-03-17 11:49:52,Twitter
https://twitter.com/i/web/status/1239630715215581184,2020-03-17 07:36:31,(429) https://twitter.com/i/web/status/1239630715215581184
https://twitter.com/signaturedoc/status/1239707047735767040,2020-03-17 07:21:47,Twitter
https://www.sciencenews.org/article/coronavirus-most-contagious-before-during-first-week-symptoms,2020-03-17 05:46:26,(500) https://www.sciencenews.org/article/coronavirus-most-contagious-before-during-first-week-symptoms
https://twitter.com/i/web/status/1239750163998093312,2020-03-17 03:07:27,Twitter
https://twitter.com/i/web/status/1239631181928443904,2020-03-16 19:14:39,Twitter
https://twitter.com/i/web/status/1239609351817629700,2020-03-16 17:47:54,Twitter
https://twitter.com/i/web/status/1239608818843222023,2020-03-16 17:45:47,Twitter
https://twitter.com/i/web/status/1239526613609590789,2020-03-16 12:50:44,Twitter
https://twitter.com/i/web/status/1239532816028688384,2020-03-16 12:43:47,Twitter
https://twitter.com/i/web/status/1239323379485851651,2020-03-16 05:51:33,Twitter
https://twitter.com/thomasyung/status/1239205577751814144/photo/1,2020-03-15 22:03:27,Twitter
https://www.instagram.com/p/B9whrsLJyn6/,2020-03-15 22:03:27,Thomas Yung on Instagram: “#アマビエ Amabie Doing my part in warding off epidemic #covid_19”
https://www.washingtonpost.com/graphics/2020/world/corona-simulator/,2020-03-15 20:03:00,"Why outbreaks like coronavirus spread exponentially, and how to “flatten the curve” - Washington Post"
https://vitals.lifehacker.com/what-is-the-coronaviruss-r0-and-why-does-it-matter-1841264885,2020-03-15 15:14:14,What Is the Coronavirus's R0 and Why Does It Matter?
https://twitter.com/i/web/status/1238330450403180544,2020-03-15 10:55:01,Twitter
https://twitter.com/i/web/status/1238330450403180544,2020-03-15 08:11:25,Twitter
https://twitter.com/willstew/status/1238850930759663616/video/1,2020-03-14 22:34:13,Twitter
https://docs.google.com/forms/d/e/1FAIpQLSdgbAX21UARi98rKKX6b6mpvpVHW4b63F2n2beJlHielcdU2Q/viewform,2020-03-13 22:21:06,"Seattle area COVID-19 ""Request Support"" Form"
https://twitter.com/restivogab/status/1238534135318265860/video/1,2020-03-13 21:56:44,Anche #Agrigento #restaacasa. #Covid_19 #coronavirusitalia #coronavirus #COVID19 https://t.co/7bTzqbaQEH
https://twitter.com/TownofNeedham/status/1238576469489659904/photo/1,2020-03-13 21:23:36,Twitter
https://twitter.com/glcarlstrom/status/1238494501523636231,2020-03-13 20:31:12,Twitter
https://twitter.com/i/web/status/1238446416755920896,2020-03-13 19:46:49,Twitter
https://twitter.com/i/web/status/1238537908186906630,2020-03-13 18:50:22,Twitter
https://twitter.com/i/web/status/1238430671401627655,2020-03-13 18:44:15,Twitter
https://twitter.com/restivogab/status/1238534135318265860/video/1,2020-03-13 18:35:23,Twitter
https://twitter.com/guyverhofstadt/status/1238470589628768257,2020-03-13 18:05:46,Twitter
https://twitter.com/i/web/status/1238520255682686978,2020-03-13 17:51:31,Twitter
https://twitter.com/linusdolder1/status/1238417234084737026/photo/1,2020-03-13 17:50:51,Twitter
https://twitter.com/i/web/status/1238515693429174273,2020-03-13 17:22:06,Twitter
https://twitter.com/i/web/status/1238515465619746817,2020-03-13 17:21:12,Twitter
https://twitter.com/i/web/status/1238502629728292869,2020-03-13 16:30:11,Twitter
https://twitter.com/i/web/status/1238490922880565249,2020-03-13 15:43:40,Twitter
https://twitter.com/i/web/status/1238484385504153607,2020-03-13 15:17:42,Twitter
https://twitter.com/i/web/status/1238472469608124416,2020-03-13 14:52:23,Twitter
https://twitter.com/maryhoman/status/1238476757000507394/photo/1,2020-03-13 14:47:23,Twitter
https://twitter.com/i/web/status/1238452630680199169,2020-03-13 13:23:29,Twitter
https://twitter.com/i/web/status/1238451084764622848,2020-03-13 13:05:22,Twitter
https://twitter.com/i/web/status/1238218839118274560,2020-03-12 21:50:12,Twitter
https://twitter.com/brchastain/status/1238203176765046786/photo/1,2020-03-12 20:40:16,(429) https://twitter.com/brchastain/status/1238203176765046786/photo/1
https://docs.google.com/document/d/1LW2hsErFZqdPZLs0TfOQSsmwQnRPhbUyemOblIAgwlU/edit,2020-03-12 20:05:05,Museums closures - Google Docs
https://twitter.com/i/web/status/1238190946732380160,2020-03-12 19:51:40,Twitter
https://twitter.com/i/web/status/1238183387761971202,2020-03-12 19:21:38,Twitter
https://twitter.com/i/web/status/1238145521652563970,2020-03-12 19:18:23,Twitter
https://twitter.com/i/web/status/1238180973772255235,2020-03-12 19:16:49,Twitter
https://twitter.com/i/web/status/1238168131635380225,2020-03-12 18:21:01,Twitter
https://twitter.com/i/web/status/1238161574939881473,2020-03-12 18:19:51,Twitter
https://twitter.com/RepKatiePorter/status/1238147835859779584/video/1,2020-03-12 17:56:14,Twitter
https://twitter.com/i/web/status/1238154641642315778,2020-03-12 17:27:25,Twitter
https://twitter.com/i/web/status/1238147440030728194,2020-03-12 17:17:53,Twitter
https://twitter.com/i/web/status/1238144505800544258,2020-03-12 16:47:08,Twitter
https://twitter.com/i/web/status/1238125489493082113,2020-03-12 15:31:34,Twitter
https://twitter.com/perezlinaza/status/1238113961251397634/photo/1,2020-03-12 14:45:46,Twitter
https://twitter.com/perezlinaza/status/1238113961251397634/photo/1,2020-03-12 14:45:46,Twitter
https://twitter.com/i/web/status/1237798209818370053,2020-03-12 13:40:05,Twitter
https://twitter.com/i/web/status/1238082141914873858,2020-03-12 12:39:19,Twitter
https://informationisbeautiful.net/visualizations/covid-19-coronavirus-infographic-datapack/,2020-03-12 11:49:56,COVID-19 #CoronaVirus Infographic Datapack — Information is Beautiful
https://twitter.com/i/web/status/1238042840317300736,2020-03-12 10:03:09,Twitter
https://twitter.com/i/web/status/1234971681682116608,2020-03-05 03:59:37,Twitter
https://twitter.com/i/web/status/1235367179136233473,2020-03-05 00:51:02,Twitter
https://twitter.com/i/web/status/1234979421464879105,2020-03-05 00:34:50,Twitter
https://twitter.com/i/web/status/1235279318332276736,2020-03-04 19:01:54,Twitter
https://twitter.com/WebMD/status/1233421719433510912,2020-03-04 17:36:37,Twitter
https://twitter.com/i/web/status/1234971681682116608,2020-03-04 17:31:45,Twitter
https://twitter.com/SheilaB01/status/1235177539120836612/photo/1,2020-03-04 12:17:28,Twitter
